stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
2136,4558,IRIS / ADIRONDACK,,,45.356357,-75.768375,,,0,,,0,,
2261,4559,IRIS / GATEWAY,,,45.354488,-75.772198,,,0,,,0,,
2262,4560,IRIS / HIGHGATE,,,45.352797,-75.775273,,,0,,,0,,
2258,4561,IRIS / GATEWAY,,,45.354307,-75.772445,,,0,,,0,,
2256,4562,IRIS / COBDEN,,,45.352208,-75.777125,,,0,,,0,,
2264,4563,IRIS / DEMPSEY,,,45.351333,-75.779987,,,0,,,0,,
2265,4564,IRIS / BAXTER,,,45.350428,-75.781678,,,0,,,0,,
2254,4565,IRIS / SODERLIND,,,45.350777,-75.780822,,,0,,,0,,
2252,4566,IRIS / GREENBANK,,,45.347782,-75.787743,,,0,,,0,,
3545,4567,AMBERWOOD / WEATHERWOOD,,,45.32169,-75.712165,,,0,,,0,,
1099,4568,BASELINE / SOUTHWOOD,,,45.344317,-75.780202,,,0,,,0,,
1039,4569,BASELINE / ROCKWAY,,,45.343895,-75.780487,,,0,,,0,,
1041,4571,BASELINE / CENTREPOINTE,,,45.346557,-75.77413,,,0,,,0,,
1042,4572,BASELINE / HIGHGATE,,,45.348092,-75.770393,,,0,,,0,,
1096,4573,BASELINE / HIGHGATE,,,45.348695,-75.769862,,,0,,,0,,
3381,4575,CRAIG HENRY / SHOREHAM,,,45.33284,-75.775982,,,0,,,0,,
3362,4576,CRAIG HENRY / SHOREHAM,,,45.332625,-75.776163,,,0,,,0,,
3379,4577,CRAIG HENRY / CONOVER,,,45.332283,-75.771857,,,0,,,0,,
3378,4578,CRAIG HENRY / ALDRIDGE,,,45.333262,-75.770617,,,0,,,0,,
3364,4579,CRAIG HENRY / CONOVER,,,45.332427,-75.770982,,,0,,,0,,
3376,4580,CRAIG HENRY / JACK AARON,,,45.33466,-75.76507,,,0,,,0,,
3366,4581,CRAIG HENRY / JACK AARON,,,45.334453,-75.764482,,,0,,,0,,
3374,4582,CRAIG HENRY / AD. 311,,,45.335208,-75.760095,,,0,,,0,,
3373,4583,CRAIG HENRY / IVYLEA,,,45.333388,-75.756662,,,0,,,0,,
3368,4584,CRAIG HENRY / AD. 178,,,45.335168,-75.759792,,,0,,,0,,
3369,4585,CRAIG HENRY / WOODVALE,,,45.333897,-75.757122,,,0,,,0,,
3372,4586,KNOXDALE / CRAIG HENRY,,,45.332515,-75.755755,,,0,,,0,,
3483,4587,MAJESTIC / COX,,,45.329725,-75.75659,,,0,,,0,,
3461,4588,MAJESTIC / SHERRY LANE,,,45.329868,-75.755962,,,0,,,0,,
3485,4589,MAJESTIC / NEWHAVEN,,,45.327237,-75.76135,,,0,,,0,,
3486,4590,NEWHAVEN / KNOXDALE,,,45.329398,-75.763288,,,0,,,0,,
3459,4591,MAJESTIC / NEWHAVEN,,,45.327213,-75.761152,,,0,,,0,,
3457,4592,KNOXDALE / CREMONA,,,45.328573,-75.765737,,,0,,,0,,
3456,4593,KNOXDALE / SKIPTON,,,45.327547,-75.768375,,,0,,,0,,
3488,4594,KNOXDALE / SKIPTON,,,45.327317,-75.769178,,,0,,,0,,
3489,4595,KNOXDALE / CONOVER,,,45.326832,-75.77041,,,0,,,0,,
3454,4596,KNOXDALE / GIBBARD,,,45.325418,-75.771935,,,0,,,0,,
3491,4597,GIBBARD / ATKINSON,,,45.32444,-75.775982,,,0,,,0,,
3439,4598,GIBBARD / GREENBANK,,,45.323837,-75.776918,,,0,,,0,,
3066,4599,BARRHAVEN CROSSING,,,45.293987,-75.743112,,,0,,,0,,
3067,4600,FALLOWFIELD / HOLITMAN,,,45.291825,-75.748483,,,0,,,0,,
3063,4601,BARRHAVEN CROSSING,,,45.293945,-75.742728,,,0,,,0,,
3062,4602,FALLOWFIELD / HOLITMAN,,,45.291602,-75.748698,,,0,,,0,,
3060,4603,FALLOWFIELD / GREENBANK,,,45.28847,-75.756177,,,0,,,0,,
3400,4604,WOLFGANG / FOXFIELD,,,45.287612,-75.750255,,,0,,,0,,
3401,4605,FOXFIELD / HOLITMAN,,,45.28561,-75.749715,,,0,,,0,,
3438,4606,WOLFGANG / FOXFIELD,,,45.287812,-75.750605,,,0,,,0,,
3436,4607,FOXFIELD / HENFIELD,,,45.284457,-75.750502,,,0,,,0,,
3435,4608,FOXFIELD / KADEER,,,45.283495,-75.753403,,,0,,,0,,
3403,4609,FOXFIELD / FALK,,,45.283837,-75.752362,,,0,,,0,,
3003,4610,EARL MULLIGAN / WOODROFFE,,,45.29463,-75.730077,,,0,,,0,,
3002,4611,WOODROFFE / FALLOWFIELD,,,45.297817,-75.731007,,,0,,,0,,
3125,4612,EARL MULLIGAN / WOODROFFE,,,45.294558,-75.730133,,,0,,,0,,
3126,4613,FALLOWFIELD / WOODROFFE,,,45.298365,-75.732247,,,0,,,0,,
3014,4614,BEATRICE / BURNTWOOD,,,45.285243,-75.731023,,,0,,,0,,
3112,4622,BEATRICE / CLARIDGE,,,45.285682,-75.730745,,,0,,,0,,
3114,4623,BEATRICE / LONGFIELDS,,,45.288295,-75.73371,,,0,,,0,,
3296,4624,QUEENSBURY / GRENADIER,,,45.28367,-75.7248,,,0,,,0,,
3295,4625,QUEENSBURY / GRENADIER,,,45.283417,-75.727828,,,0,,,0,,
8224,4627,LONGFIELDS / HOBBLEBUSH,,,45.28747,-75.73673,,,0,,,0,,
3010,4628,LONGFIELDS / MOTHER TERESA H.S.,,,45.285824,-75.739487,,,0,,,0,,
3117,4629,LONGFIELDS / MOUNTSHANNON,,,45.285848,-75.739662,,,0,,,0,,
3120,4630,MOUNTSHANNON / BONITA,,,45.290505,-75.738637,,,0,,,0,,
3007,4632,MOUNTSHANNON / SUTCLIFFE,,,45.291188,-75.73816,,,0,,,0,,
3006,4633,MOUNTSHANNON / MONTANA,,,45.292563,-75.737015,,,0,,,0,,
5526,4634,BERRIGAN / GREENBANK,,,45.275358,-75.74776,,,0,,,0,,
5532,4635,BERRIGAN / GREENBANK,,,45.275207,-75.747887,,,0,,,0,,
10364,4636,CAMBIE / CARNELIAN,,,45.271139,-75.683303,,,0,,,0,,
10365,4637,CAMBIE / DREAMCATCHER,,,45.271111,-75.683304,,,0,,,0,,
9757,4640,SPRATT / CAMBIE,,,45.269546,-75.687984,,,0,,,0,,
9758,4641,CAMBIE / SPRATT,,,45.269326,-75.687538,,,0,,,0,,
9761,4644,RALPH HENNESSY / CRESCENDO,,,45.274031,-75.68326,,,0,,,0,,
9763,4646,EARL ARMSTRONG / SANDY FOREST PATHWAY,,,45.276142,-75.680425,,,0,,,0,,
9764,4647,EARL ARMSTRONG / SANDY FOREST PATHWAY,,,45.27599,-75.680208,,,0,,,0,,
9765,4648,EARL ARMSTRONG / CANYON WALK,,,45.27756,-75.676998,,,0,,,0,,
9766,4649,EARL ARMSTRONG / PORTICO,,,45.277774,-75.676129,,,0,,,0,,
9767,4650,EARL ARMSTRONG / EYE BRIGHT PATHWAY,,,45.279054,-75.672698,,,0,,,0,,
9768,4651,EARL ARMSTRONG / EYE BRIGHT PATHWAY,,,45.278941,-75.672278,,,0,,,0,,
9759,4652,RALPH HENNESSY / CAMBIE,,,45.271657,-75.680812,,,0,,,0,,
9760,4653,CAMBIE / RALPH HENNESSY,,,45.271604,-75.680795,,,0,,,0,,
9762,4655,EARL ARMSTRONG / RALPH HENNESSY,,,45.274651,-75.68342,,,0,,,0,,
1480,4675,BATHGATE / DEN HAAG,,,45.441457,-75.622742,,,0,,,0,,
8025,4676,HAZELDEAN / STITTSVILLE MAIN,,,45.272687,-75.929355,,,0,,,0,,
10264,4710,CITIGATE / CROSSKEYS,,,45.270011,-75.787476,,,0,,,0,,
10265,4711,CITIGATE / CROSSKEYS,,,45.269475,-75.787056,,,0,,,0,,
10266,4712,CITIGATE / SYSTEMHOUSE,,,45.266886,-75.785628,,,0,,,0,,
10267,4713,CITIGATE / SYSTEMHOUSE,,,45.267188,-75.785705,,,0,,,0,,
10268,4714,SYSTEMHOUSE / PATHWAY,,,45.268164,-75.781901,,,0,,,0,,
10269,4715,SYSTEMHOUSE / TRINITY CROSSING,,,45.268169,-75.782157,,,0,,,0,,
2156,4800,MERIVALE / KINGSTON,,,45.373745,-75.732517,,,0,,,0,,
1859,4801,ATHANS / BANK,,,45.351715,-75.63173,,,0,,,0,,
2155,4802,MERIVALE / AD. 1220,,,45.372045,-75.732232,,,0,,,0,,
2185,4804,MERIVALE / CALDWELL,,,45.373157,-75.732628,,,0,,,0,,
5412,4805,SUMMERVILLE / PRINCE,,,45.376208,-75.73084,,,0,,,0,,
5414,4806,HOLLINGTON / SUMMERVILLE,,,45.378433,-75.726588,,,0,,,0,,
5416,4808,HOLLINGTON / SHILLINGTON,,,45.38058,-75.728528,,,0,,,0,,
4487,4812,FISHER / TRENT,,,45.37988,-75.721335,,,0,,,0,,
4492,4813,HOLLAND / CARLING,,,45.389345,-75.725603,,,0,,,0,,
561,4817,CARLING / KIRKWOOD,,,45.382837,-75.740092,,,0,,,0,,
2159,4819,MERIVALE / SHILLINGTON,,,45.380139,-75.733185,,,0,,,0,,
2417,4821,CLYDE / MERIVALE,,,45.358645,-75.737922,,,0,,,0,,
4806,4822,DUMAURIER / PINECREST,,,45.352097,-75.791963,,,0,,,0,,
5083,4823,EDGECLIFFE / AD. 1457,,,45.374985,-75.736992,,,0,,,0,,
5086,4824,CALDWELL / MEDFORD,,,45.372703,-75.734568,,,0,,,0,,
5080,4826,RAVEN / LARKIN,,,45.376415,-75.739845,,,0,,,0,,
5078,4827,MCBRIDE / WOODWARD,,,45.376638,-75.742498,,,0,,,0,,
7073,4828,HUNTLEY / AD. 2176,,,45.231902,-75.902327,,,0,,,0,,
5071,4829,LAPERRIÈRE / CAVAN,,,45.379277,-75.739168,,,0,,,0,,
5075,4830,LAPERRIÈRE / KIRKWOOD,,,45.379697,-75.738272,,,0,,,0,,
2183,4831,MERIVALE / KIRKWOOD,,,45.377368,-75.733328,,,0,,,0,,
5462,4832,KIRKWOOD / RAVEN,,,45.378258,-75.735132,,,0,,,0,,
2813,4833,CASTLEFRANK / KAKULU,,,45.305175,-75.895827,,,0,,,0,,
2184,4834,MERIVALE / MAYVIEW,,,45.374645,-75.732953,,,0,,,0,,
8219,4835,BANK / JOHNSTON,,,45.359655,-75.656287,,,0,,,0,,
2828,4837,HELMSDALE / SHIRLEY'S BROOK,,,45.352978,-75.918778,,,0,,,0,,
4965,4838,CARLING / QUEENSWAY,,,45.381382,-75.742308,,,0,,,0,,
4978,4839,CARLING / SAIGON,,,45.38174,-75.744518,,,0,,,0,,
5072,4840,KIRKWOOD / COLDREY,,,45.381072,-75.738048,,,0,,,0,,
2126,4841,MCRAE / SCOTT,,,45.396203,-75.750287,,,0,,,0,,
4738,4842,EAGLESON / HAZELDEAN MALL,,,45.301735,-75.875307,,,0,,,0,,
2121,4843,KIRKWOOD / CLARE,,,45.389098,-75.743,,,0,,,0,,
2123,4844,KIRKWOOD / GEOFFREY,,,45.392255,-75.744898,,,0,,,0,,
964,4845,HUNT CLUB / ALBION,,,45.355642,-75.644827,,,0,,,0,,
3802,4846,RICHMOND / ISLAND PARK,,,45.397087,-75.742325,,,0,,,0,,
960,4847,CAHILL / ROSEGARDEN,,,45.360585,-75.641457,,,0,,,0,,
3806,4848,WELLINGTON / HARMER,,,45.399255,-75.734012,,,0,,,0,,
3660,4849,RIVERSIDE / HUNT CLUB,,,45.333213,-75.69329,,,0,,,0,,
3824,4850,WELLINGTON / CAROLINE,,,45.399327,-75.733725,,,0,,,0,,
3826,4851,WELLINGTON / CARLETON,,,45.397882,-75.740672,,,0,,,0,,
2218,4853,KIRKWOOD / BYRON,,,45.392835,-75.745337,,,0,,,0,,
2219,4854,KIRKWOOD / GEOFFREY,,,45.392023,-75.744867,,,0,,,0,,
2221,4855,KIRKWOOD / CLARE,,,45.388503,-75.742753,,,0,,,0,,
2617,4856,CLARE / LADEROUTE,,,45.388765,-75.74455,,,0,,,0,,
2619,4857,CLARE / EVERED,,,45.387653,-75.748713,,,0,,,0,,
2621,4858,CHURCHILL / AVONDALE,,,45.385802,-75.750057,,,0,,,0,,
2524,4859,DOVERCOURT / ROOSEVELT,,,45.383273,-75.75221,,,0,,,0,,
2526,4860,CHURCHILL / AVONDALE,,,45.385578,-75.749763,,,0,,,0,,
2528,4861,CLARE / EVERED,,,45.387582,-75.748753,,,0,,,0,,
2530,4862,CLARE / WESTHAVEN,,,45.38871,-75.744597,,,0,,,0,,
9835,4863,RICHMOND / MCRAE,,,45.394169,-75.748996,,,0,,,0,,
9836,4864,RICHMOND / EDEN,,,45.392881,-75.752267,,,0,,,0,,
9837,4865,RICHMOND / EDGEWOOD,,,45.392997,-75.751729,,,0,,,0,,
168,4866,CARLING / RITCHIE,,,45.357005,-75.801054,,,0,,,0,,
5827,4867,HELMSDALE / TOBERMORY,,,45.353352,-75.921178,,,0,,,0,,
2521,4869,RICHMOND / LOCKHART,,,45.379125,-75.773462,,,0,,,0,,
9923,4870,RICHMOND / CHURCHILL,,,45.392249,-75.753416,,,0,,,0,,
2609,4871,HOLLAND / BYRON,,,45.398088,-75.731028,,,0,,,0,,
2697,4874,HALTON / FLAMBOROUGH,,,45.348623,-75.93282,,,0,,,0,,
603,4875,TERRY FOX / MARCH,,,45.348718,-75.925628,,,0,,,0,,
2512,4876,RICHMOND / CHURCHILL,,,45.391912,-75.754348,,,0,,,0,,
10038,4877,MARCH ROAD / TRILLIUM,,,45.347941,-75.923805,,,0,,,0,,
6239,4879,PERTH / HUNTLEY,,,45.195042,-75.83789,,,0,,,0,,
10146,4880,RAVEN / UNIVERSITY,,,45.384071,-75.693941,,,0,,,0,,
10147,4881,RAVEN / UNIVERSITY,,,45.384204,-75.693338,,,0,,,0,,
3799,4882,RICHMOND / CARLING,,,45.359567,-75.792885,,,0,,,0,,
2237,4883,LANARK / CHURCHILL,,,45.397047,-75.756868,,,0,,,0,,
2164,4884,CHURCHILL / WORKMAN,,,45.395313,-75.755907,,,0,,,0,,
2168,4885,CLEARVIEW / ELLENDALE,,,45.399733,-75.750875,,,0,,,0,,
2233,4886,CLEARVIEW / LATCHFORD,,,45.40032,-75.750772,,,0,,,0,,
2230,4887,CLEARVIEW / KEYWORTH,,,45.403523,-75.746528,,,0,,,0,,
2174,4890,AMANDA / CARLETON,,,45.400598,-75.742762,,,0,,,0,,
2432,4891,CARLING / IROQUOIS,,,45.371742,-75.767462,,,0,,,0,,
5730,4892,SCOTT / ISLAND PARK,,,45.39866,-75.746187,,,0,,,0,,
2215,4893,MCRAE / SCOTT,,,45.396544,-75.75065,,,0,,,0,,
5731,4894,SCOTT / CARLETON,,,45.400242,-75.74269,,,0,,,0,,
465,4897,BANK / TRANSITWAY,,,45.386477,-75.674438,,,0,,,0,,
3475,4900,WOODROFFE / HIGHWAY 417,,,45.362222,-75.769018,,,0,,,0,,
5496,4902,LARKSPUR / NORTHSIDE,,,45.327953,-75.817338,,,0,,,0,,
6110,4903,1806 WOODWARD,,,45.369367,-75.751687,,,0,,,0,,
4960,4907,CARLING / MAITLAND,,,45.375962,-75.757185,,,0,,,0,,
4963,4908,CARLING / CLYDE NORTH,,,45.37938,-75.749302,,,0,,,0,,
4979,4909,CARLING / CHURCHILL,,,45.380452,-75.747323,,,0,,,0,,
4982,4910,CARLING / BROADVIEW,,,45.377138,-75.755103,,,0,,,0,,
2624,4911,DOVERCOURT / BRIERWOOD,,,45.382383,-75.755,,,0,,,0,,
2626,4912,DOVERCOURT / DENBURY,,,45.381103,-75.758823,,,0,,,0,,
2629,4913,DOVERCOURT / WAVELL,,,45.379498,-75.764577,,,0,,,0,,
2631,4914,DOVERCOURT / SHERBOURNE,,,45.37872,-75.767462,,,0,,,0,,
2634,4915,SAVILLE ROW / LOCKHART,,,45.373952,-75.770243,,,0,,,0,,
2386,4916,SAVILLE ROW / WOODROFFE,,,45.373452,-75.772015,,,0,,,0,,
2447,4917,SAVILLE ROW / WOODROFFE,,,45.373403,-75.771903,,,0,,,0,,
2563,4918,SAVILLE ROW / NEEPAWA,,,45.374968,-75.768995,,,0,,,0,,
2565,4919,SHERBOURNE / DOVERCOURT,,,45.378522,-75.767382,,,0,,,0,,
2567,4920,DOVERCOURT / WINDERMERE,,,45.379937,-75.762843,,,0,,,0,,
2569,4921,DOVERCOURT / DENBURY,,,45.381103,-75.7586,,,0,,,0,,
2514,4922,RICHMOND / GOLDEN,,,45.389577,-75.75887,,,0,,,0,,
2518,4923,RICHMOND / WAVELL,,,45.38406,-75.767612,,,0,,,0,,
2520,4924,RICHMOND / SHERBOURNE,,,45.380667,-75.771832,,,0,,,0,,
2760,4925,BRIDGESTONE / GRASSY PLAINS,,,45.279268,-75.855605,,,0,,,0,,
2439,4926,RICHMOND / NEW ORCHARD,,,45.37419,-75.778293,,,0,,,0,,
2443,4927,RICHMOND / MCEWEN,,,45.370137,-75.782292,,,0,,,0,,
2437,4929,RICHMOND / WOODROFFE,,,45.37729,-75.775353,,,0,,,0,,
2333,4931,MCEWEN LOOP,,,45.372918,-75.783435,,,0,,,0,,
2329,4932,RICHMOND / KICHI ZIBÌ MIKAN,,,45.368683,-75.784158,,,0,,,0,,
2337,4937,RICHMOND / NEW ORCHARD NORTH,,,45.373722,-75.778373,,,0,,,0,,
4961,4939,CARLING / BROADVIEW,,,45.377052,-75.754635,,,0,,,0,,
2501,4940,RICHMOND / WESTMINSTER,,,45.385578,-75.76499,,,0,,,0,,
2504,4941,RICHMOND / GOLDEN,,,45.389537,-75.75868,,,0,,,0,,
5022,4942,WOODROFFE / SAUNDERS,,,45.379277,-75.776005,,,0,,,0,,
5040,4944,WOODROFFE / SAUNDERS,,,45.379452,-75.776132,,,0,,,0,,
2671,4945,RICHMOND / ASSALY,,,45.366823,-75.78698,,,0,,,0,,
2672,4946,RICHMOND / CROYDON,,,45.364613,-75.788935,,,0,,,0,,
2675,4947,POULIN / PRISCILLA,,,45.363072,-75.791947,,,0,,,0,,
2677,4948,POULIN / VIOLET,,,45.365798,-75.793545,,,0,,,0,,
2549,4949,BRITANNIA / ROWATT,,,45.370598,-75.799775,,,0,,,0,,
2550,4950,CASSELS / BRADFORD,,,45.372108,-75.801477,,,0,,,0,,
2553,4951,SALINA / BRADFORD,,,45.366807,-75.797995,,,0,,,0,,
2681,4952,BRITANNIA PARK PARKING,,,45.36292,-75.801007,,,0,,,0,,
2543,4953,BRITANNIA PARK,,,45.362793,-75.800848,,,0,,,0,,
2545,4954,DON / BRITANNIA,,,45.363715,-75.795365,,,0,,,0,,
2555,4955,POULIN / VIOLET,,,45.365885,-75.793712,,,0,,,0,,
2557,4956,POULIN / DON,,,45.364335,-75.792758,,,0,,,0,,
166,4957,CARLING / GREENVIEW,,,45.359305,-75.795842,,,0,,,0,,
2128,4960,CARLINGWOOD - LOBLAWS,,,45.372355,-75.768263,,,0,,,0,,
8501,4961,CLARENDA / ALPINE,,,45.35646,-75.786002,,,0,,,0,,
8500,4962,SEVERN / ARKELL,,,45.356213,-75.784112,,,0,,,0,,
8487,4963,TAVISTOCK / ELMHURST,,,45.360881,-75.785042,,,0,,,0,,
5050,4964,TAVISTOCK / CARLING,,,45.362873,-75.786217,,,0,,,0,,
5053,4965,CONNAUGHT / SEVERN,,,45.357818,-75.781615,,,0,,,0,,
8495,4966,CLARENDA / ALPINE,,,45.356388,-75.786193,,,0,,,0,,
4801,4971,DUMAURIER / ALENMEDE,,,45.347527,-75.796953,,,0,,,0,,
673,4972,LEGGET / TERRY FOX,,,45.348433,-75.920527,,,0,,,0,,
4827,4973,DUMAURIER / PINECREST,,,45.352168,-75.791915,,,0,,,0,,
600,4974,LEGGET / AD. 515,,,45.345723,-75.916878,,,0,,,0,,
4802,4975,RAMSEY / DUMAURIER,,,45.34802,-75.79418,,,0,,,0,,
10355,4976,MIKINAK / MOSES TENNISCO,,,45.451655,-75.629996,,,0,,,0,,
3409,4977,JOCKVALE / WEYBRIDGE,,,45.273688,-75.764012,,,0,,,0,,
3426,4978,TARTAN / TOWNSEND,,,45.269922,-75.754532,,,0,,,0,,
9608,4980,CARLINGWOOD,,,45.371275,-75.76935,,,0,,,0,,
8322,4981,CARLING / EDGEWORTH,,,45.366568,-75.778643,,,0,,,0,,
2212,4983,CARLING / WOODROFFE,,,45.368833,-75.77343,,,0,,,0,,
2211,4984,CARLING / FOX,,,45.36776,-75.775982,,,0,,,0,,
5068,4985,RAVEN / MCBRIDE,,,45.37582,-75.74126,,,0,,,0,,
2506,4987,CHURCHILL / RICHMOND,,,45.392405,-75.75384,,,0,,,0,,
2390,4989,MEDHURST / WOODROFFE,,,45.33404,-75.751177,,,0,,,0,,
5807,4990,STONEMEADOW / SHANNONDOE,,,45.28627,-75.850828,,,0,,,0,,
2326,4993,CROYDON / LINCOLN FIELDS MALL,,,45.364415,-75.787735,,,0,,,0,,
91,4997,CARLING / CONNAUGHT,,,45.363747,-75.785048,,,0,,,0,,
10356,4998,CODD'S / MIKINAK,,,45.450566,-75.633694,,,0,,,0,,
89,4999,CARLING / ALPINE,,,45.362198,-75.788617,,,0,,,0,,
9036,5000,HOLLAND / SCOTT,,,45.403335,-75.733946,,,0,,,0,,
9799,5051,ROBERT GRANT / HAILBURTON,,,45.266808,-75.888308,,,0,,,0,,
9803,5151,GERRY LALONDE / CHAPERAL,,,45.447427,-75.493948,,,0,,,0,,
9736,5152,GERRY LALONDE / CHINIAN,,,45.449511,-75.494122,,,0,,,0,,
9804,5153,GERRY LALONDE / TRIGORIA,,,45.4497,-75.494034,,,0,,,0,,
9737,5154,GERRY LALONDE / AZURE,,,45.450958,-75.491866,,,0,,,0,,
9805,5155,GERRY LALONDE / TRIGORIA,,,45.451175,-75.491685,,,0,,,0,,
9738,5156,GERRY LALONDE / STRASBOURG,,,45.452601,-75.489147,,,0,,,0,,
9806,5157,GERRY LALONDE / PETRICHOR,,,45.452911,-75.488763,,,0,,,0,,
9741,5160,AUBÉPINES / BRIAN COBURN,,,45.448852,-75.486922,,,0,,,0,,
9743,5161,DÉCOEUR / AUBÉPINES,,,45.446682,-75.485264,,,0,,,0,,
9744,5162,AUBÉPINES / DÉCOEUR,,,45.44665,-75.485669,,,0,,,0,,
9745,5163,DÉCOEUR / MAGNOLIA,,,45.447217,-75.482976,,,0,,,0,,
9746,5164,DÉCOEUR / MAGNOLIA,,,45.447423,-75.48267,,,0,,,0,,
3387,5200,GREENBANK / MONTEREY,,,45.339802,-75.787132,,,0,,,0,,
3447,5201,MCCLELLAN / HOBART,,,45.327007,-75.790325,,,0,,,0,,
5844,5202,MCCLELLAN / HOBART,,,45.326928,-75.790158,,,0,,,0,,
8670,5203,MCCLELLAN / RIVERBROOK,,,45.32556,-75.78717,,,0,,,0,,
5843,5204,MCCLELLAN / RIVERBROOK,,,45.325727,-75.787583,,,0,,,0,,
3449,5205,MCCLELLAN / CAMWOOD,,,45.325172,-75.784905,,,0,,,0,,
5842,5206,MCCLELLAN / CAMWOOD,,,45.325256,-75.785277,,,0,,,0,,
5850,5207,MCCLELLAN / CAMWOOD,,,45.321095,-75.78365,,,0,,,0,,
5839,5208,KNOXDALE / RIVERBROOK,,,45.319235,-75.785597,,,0,,,0,,
3444,5209,BANNER / OAKMORE,,,45.332475,-75.790207,,,0,,,0,,
5847,5210,BANNER / NANCY,,,45.332348,-75.790882,,,0,,,0,,
3443,5211,BANNER / PARKMOUNT,,,45.33238,-75.785938,,,0,,,0,,
5848,5212,BANNER / PARKMOUNT,,,45.332237,-75.785843,,,0,,,0,,
3442,5213,BANNER / PARKMOUNT,,,45.33199,-75.783777,,,0,,,0,,
8513,5214,TAVISTOCK / ELMHURST,,,45.360827,-75.7851,,,0,,,0,,
8488,5215,TAVISTOCK / CARLING,,,45.363072,-75.786265,,,0,,,0,,
8514,5216,TAVISTOCK / HENLEY,,,45.359075,-75.784072,,,0,,,0,,
5047,5217,HENLEY / TAVISTOCK,,,45.359018,-75.783802,,,0,,,0,,
5046,5218,SEVERN / CONNAUGHT,,,45.357557,-75.781505,,,0,,,0,,
5054,5219,SEVERN / ARKELL,,,45.35638,-75.783698,,,0,,,0,,
8502,5220,NEVILE / CLARENDA,,,45.355338,-75.789555,,,0,,,0,,
8496,5221,CLARENDA / NEVILLE,,,45.355427,-75.78942,,,0,,,0,,
5057,5222,KELLY / PINECREST,,,45.353377,-75.791693,,,0,,,0,,
5042,5223,KELLY / PINECREST,,,45.353575,-75.791057,,,0,,,0,,
10037,5224,ST-PAUL H.S,,,45.340889,-75.792417,,,0,,,0,,
4805,5225,DUMAURIER / AD. 2850,,,45.351652,-75.792813,,,0,,,0,,
4828,5226,DUMAURIER / WATSON,,,45.351755,-75.792742,,,0,,,0,,
4833,5227,DUMAURIER / AD. 3055,,,45.348775,-75.797702,,,0,,,0,,
4835,5228,DUMAURIER / RICHMOND,,,45.351325,-75.799927,,,0,,,0,,
4834,5229,DUMAURIER / GRENON,,,45.350412,-75.798638,,,0,,,0,,
4799,5230,DUMAURIER / BARWELL,,,45.35038,-75.79867,,,0,,,0,,
14,5231,2655 QUEENSVIEW,,,45.353598,-75.786035,,,0,,,0,,
4804,5232,DUMAURIER / RAMSEY,,,45.350173,-75.792868,,,0,,,0,,
4803,5233,RAMSEY / AD. 1066,,,45.349315,-75.793997,,,0,,,0,,
4829,5234,DUMAURIER / RAMSAY,,,45.350007,-75.792862,,,0,,,0,,
4830,5235,RAMSEY / DUMAURIER,,,45.349602,-75.793712,,,0,,,0,,
3359,5236,GREENBANK / ASHGROVE,,,45.335487,-75.784905,,,0,,,0,,
3392,5240,RICHMOND / HIGH,,,45.357603,-75.794998,,,0,,,0,,
167,5241,CARLING / HIGH,,,45.358668,-75.797294,,,0,,,0,,
169,5242,CARLING / SCRIVENS,,,45.355998,-75.8032,,,0,,,0,,
83,5243,CARLING / ROSEVIEW,,,45.355745,-75.80324,,,0,,,0,,
170,5244,CARLING / KEMPSTER,,,45.355046,-75.80537,,,0,,,0,,
82,5245,CARLING / WYLIE,,,45.354513,-75.805902,,,0,,,0,,
4985,5246,WOODRIDGE / AD. 124,,,45.350332,-75.810687,,,0,,,0,,
4988,5247,WOODRIDGE / AD. 50,,,45.346453,-75.810845,,,0,,,0,,
4987,5248,WOODRIDGE / AD. 104,,,45.347033,-75.812897,,,0,,,0,,
1103,5249,BASELINE / MONTEREY,,,45.337442,-75.798003,,,0,,,0,,
1035,5250,BASELINE / MONTEREY,,,45.33729,-75.797717,,,0,,,0,,
5504,5251,WESTCLIFFE / PRIAM WAY,,,45.316723,-75.840012,,,0,,,0,,
2249,5252,LISA / DRAPER,,,45.343752,-75.789532,,,0,,,0,,
2247,5253,MORRISON / ASHLEY,,,45.345867,-75.793385,,,0,,,0,,
2246,5254,MORRISON / SAXTON,,,45.345262,-75.795523,,,0,,,0,,
2245,5255,MORRISON / CONSUL,,,45.344435,-75.79728,,,0,,,0,,
2275,5256,MORRISON / CONSUL,,,45.34438,-75.797423,,,0,,,0,,
2244,5257,MORRISON / BAYLIE,,,45.342853,-75.796723,,,0,,,0,,
2276,5258,MORRISON / BERGEN,,,45.342433,-75.796548,,,0,,,0,,
2243,5259,MORRISON / DRAPER,,,45.3402,-75.795213,,,0,,,0,,
2277,5260,MORRISON / DRAPER,,,45.339733,-75.795117,,,0,,,0,,
9134,5261,OLD RICHMOND / SEYTON,,,45.311907,-75.82918,,,0,,,0,,
5479,5262,OLD RICHMOND / MOODIE,,,45.313417,-75.828655,,,0,,,0,,
5478,5263,SEYTON / OLD RICHMOND,,,45.311883,-75.829848,,,0,,,0,,
5871,5264,SEYTON / TYRRELL,,,45.315587,-75.832478,,,0,,,0,,
